,-6451309518266745024,-4110354420726924665,-7292285110016212249,-6151852268067518688,2448026894306402386,-2826566343807132236,-2148899391355011268,4119190424078847945,-7926018713416777892,3353902017498793780,-9157338616628196758,1805789466376069146,-2081760549863309770,-5170198873410718233,-3367778232969996503,4988225165850707692,-5917314377186856799,6157037646878010131,6023609667389715259,7905485530310717815,8194079557551008273,-1672166631728511207,-4374331682165863764,5714314286511882372,-8141818108252244664,-8939172344092554931,-1591454024897803197,-6874540813378776198,-3173020603774823976,-9107331682787867601,-1021685224930603833,1392715980907132808,-6142462826726347616,2255603060224026824,3037840448416371691,7767869406844505704,-7202774608580336956,5822211783543822544,6152652267138213180,9032993320407723266,7520301770873472812,-5715266554592745669,8545647269051113523,668505019835540303,-6727393385193911938,7351002593233940239,1083474613819325601,-4994468824009200256,-4571929941432664145,5441215535748592870
1,0.9999999999999994,0.9999999999999994,0.02999943405743035,0.0161915689986084,0.2343782936791876,0.10220712075451284,0.18602141996898325,0.15098594741402135,0.18222112086850845,0.8659935005563691,0.0011731884141948094,0.014322343489239218,0.013692166601571328,0.0163312673201121,0.0332769709469357,0.03358955989095394,0.0017426575733314898,0.0015601518129971452,0.3151432555180103,0.07286279091838137,0.14113740270753242,0.09561163527537131,0.23634759464824182,0.0033056622530809343,0.0009489242612795513,0.01972293794087954,0.03615126458992886,0.023010592772549094,0.021192018356712406,0.025489853806802576,0.0012083918188952095,0.08182456164590525,0.14951696058745426,0.2132604005422792,0.13670229482739546,0.027275387449773508,0.016762053078477668,0.024592033889527663,0.052313267130716705,0.0321962103384594,0.002261097840871741,0.036470143328942065,0.02056407702998235,0.024501033969322437,0.022364936871952935,0.06305198038405985,0.028862310254962695,0.02911064305891514,0.03864526598875295,0.14948066222320586
0,0.9999999999999994,0.9999999999999994,0.02999943405743035,0.0161915689986084,0.2343782936791876,0.10220712075451284,0.18602141996898325,0.15098594741402135,0.18222112086850845,0.8659935005563691,0.0011731884141948094,0.014322343489239218,0.013692166601571328,0.0163312673201121,0.0332769709469357,0.03358955989095394,0.0017426575733314898,0.0015601518129971452,0.3151432555180103,0.07286279091838137,0.14113740270753242,0.09561163527537131,0.23634759464824182,0.0033056622530809343,0.0009489242612795513,0.01972293794087954,0.03615126458992886,0.023010592772549094,0.021192018356712406,0.025489853806802576,0.0012083918188952095,0.08182456164590525,0.14951696058745426,0.2132604005422792,0.13670229482739546,0.027275387449773508,0.016762053078477668,0.024592033889527663,0.052313267130716705,0.0321962103384594,0.002261097840871741,0.036470143328942065,0.02056407702998235,0.024501033969322437,0.022364936871952935,0.06305198038405985,0.028862310254962695,0.02911064305891514,0.03864526598875295,0.14948066222320586
9,0.8659935005563691,0.8659935005563691,0.031538166339562704,0.01580714566055016,0.18603316031055073,0.06695679893193497,0.1457156619385645,0.11913359700528468,0.14976680081515456,0.9999999999999987,0.0009457256105442425,0.013586380987616572,0.010897702377342885,0.01641566806008608,0.027224420609034905,0.03204698791086652,0.0016153744594434622,0.00207000721960628,0.2998658147191673,0.07297410933739477,0.11023776047962244,0.06677932562339786,0.21984844149597055,0.0026927762917250708,0.0006918751322930125,0.01659649373336467,0.026283725550502665,0.01703439878368496,0.018311966910929407,0.02152503589113655,0.0012304375764655166,0.07260237585032565,0.11225991020270923,0.16748321725347506,0.10095519771293152,0.02752430997732492,0.017267775424010146,0.01345815213839322,0.041560664111739934,0.0267243918985227,0.001379987578004326,0.029423894120789166,0.014309215088486342,0.015865128820726597,0.015081269386059718,0.03917810332084674,0.020282850796670197,0.02162190200425634,0.028827903567332794,0.1268257134816441
525,0.5734914351716155,0.5734914351716155,0.025405412289268216,0.01206530972165684,0.24647283037408532,0.12425738163634352,0.176663767573375,0.1451079250417642,0.17685178820903172,0.5755360763061479,0.0018306872922068812,0.01401033135669965,0.01720286069598482,0.009209496496371757,0.08783703130408205,0.05193225740035372,0.001423362799292493,0.001220894127373981,0.25260301216194936,0.11716748672593415,0.17670944981019784,0.08529695881062682,0.25685387071662846,0.027061631963875933,0.0010377519958211495,0.017324946125937053,0.03762408857435612,0.04750025793482174,0.031016340392316773,0.040030175538971285,0.000572606740620741,0.08121199609501469,0.15247115536862815,0.19472674887644315,0.12219592881476427,0.048776860261897426,0.012258458782321032,0.01325761427518233,0.05305840821210399,0.0319782418497869,0.002116633558594296,0.0421112145358206,0.013072825588954319,0.011873425518518195,0.008996246509505245,0.04528528761159973,0.016341221588303145,0.02184117457331341,0.05501500122600438,0.1702463272775285
184,0.5614770626959766,0.5614770626959766,0.02630879619369057,0.014410510701911943,0.2600286600551599,0.10719587849468738,0.2542041005507715,0.17727443712228944,0.24154868872717017,0.5429630250293564,0.0018802828103230405,0.007553672928213206,0.009360214003163341,0.009568182418269644,0.018463895696889474,0.017138391370075542,0.0017864777526039766,0.0017225588202514704,0.2475649537493864,0.09409814797090439,0.18935179603092192,0.13389993752386756,0.23589247733396546,0.0029754907971006094,0.004203292844741248,0.004483440481558769,0.03713626053411462,0.014117418189485397,0.008601703933104988,0.015246516986216868,0.0,0.11354299165723378,0.20083243065857265,0.3129333187497825,0.16923449592552897,0.012288324026476342,0.011674095512138974,0.008162674843339015,0.05219394157842209,0.010347777730626359,0.0,0.02730359562648757,0.014721547169204997,0.014329181983209616,0.012368023490444984,0.0715008582492397,0.01888944364821596,0.027259717407349726,0.03307721224494605,0.20932802760254748
83,0.47213873964326913,0.47213873964326913,0.028668814196313883,0.026215043346478516,0.15651481042425122,0.16541623730792818,0.05579051141511596,0.07213089265608039,0.09169624422568498,0.4605019023590989,0.004139061899230179,0.01236629509184889,0.007751885003339352,0.018417653785609476,0.06553350984969239,0.045295843406178295,0.0035652649568331876,0.001965573933224951,0.2185510617266741,0.07560566922877175,0.10064612946780735,0.02671892005818178,0.22728647209243089,0.0007429441865415687,0.000302787947979188,0.02334800037764392,0.04552786595009137,0.03294654534827363,0.04397372169494036,0.04368280988674017,0.0024760690131141842,0.033875195517164586,0.04701481257335836,0.048858231034006334,0.07057616075845087,0.0433469688265327,0.009292489711763965,0.011515863640309161,0.06400666950300742,0.03420628759511892,0.004082666431033859,0.03731524647922969,0.025363914667924627,0.027464672851715777,0.04154025866171651,0.07268586403406364,0.0400115328599801,0.03987033619774395,0.07339164368006976,0.07069978117928166
112,0.45415226609913983,0.45415226609913983,0.026054718239200244,0.013873987319029724,0.1444914156324314,0.1851607685379287,0.013530045482239685,0.07070771978064043,0.04969476562335766,0.4615058497912089,0.0033958338765983217,0.011104711441681002,0.005839342109715818,0.005360487733060365,0.020091231091575523,0.021372064904245265,0.001882532434794363,0.0,0.26271251799288636,0.07619137254406966,0.07692206955227142,0.0032829477840478137,0.29092256066228367,0.0,0.0,0.019629979846415388,0.01424027187026282,0.009107310982413849,0.027813600122376058,0.011543821128433914,0.004245609572360547,0.005840628013455339,0.018162424711076652,0.0020018688353192673,0.01258398527117945,0.0073514358796939175,0.009179536791739752,0.000505597124461095,0.020749637818996764,0.0043596751838815605,0.0,0.010763769696868285,0.021425005351349342,0.009601252450961285,0.05335386996798048,0.021164040446734936,0.01214183269539841,0.033481911125529375,0.027933566580919438,0.04137306636101382
187,0.4317780520357806,0.4317780520357806,0.026254150835885712,0.03557801482470003,0.21226180633835068,0.15143899542950373,0.17329355197793964,0.13423792418944036,0.2128976918397411,0.41420891334172955,0.0007994076718071866,0.012540824945937603,0.010791527406504374,0.012673614700275875,0.032242882504475455,0.023734849306718896,0.0013025277312198082,0.0014907577697059293,0.21672233467040192,0.1198454332889582,0.19645309238694883,0.09965273840773888,0.23680016906177376,0.0010810347116668186,0.0,0.023179363949788687,0.025804110493286344,0.03863900135201892,0.04720264567754174,0.03182922126081333,0.007578952908587518,0.09228244568478167,0.1671417721194028,0.2253411698721249,0.14879132337891704,0.01540234273636518,0.011268113383738322,0.004648059796720065,0.043642882844577964,0.01735961495727756,0.010811880258102658,0.02620961328712609,0.021002740702821987,0.02231976383055823,0.05712078788888961,0.05267590453914422,0.027707560901438187,0.03582784426338881,0.06911485590384447,0.26019237937206297
115,0.38226677807309895,0.38226677807309895,0.025736960188107984,0.015163855602381792,0.13430750982264497,0.05117877473178499,0.1742124438051448,0.10201792591887947,0.19364957530789037,0.3772918985380601,0.0014990097202721693,0.020708289260974625,0.01784415319626105,0.017309266610072968,0.04137448301430129,0.02876310568294682,0.0,0.002137852021815307,0.18444974922804605,0.04439776680403059,0.18558259537775076,0.08486164804117674,0.1359050153206027,0.0,0.002868840190339416,0.011186552860172484,0.032793345675621276,0.032716603613499255,0.01097532629565821,0.0573904647986057,0.0008818682268052935,0.08605693746673497,0.1409455590858863,0.19428715175365044,0.14403882308924365,0.02183039254056761,0.03441506818594514,0.012794807365488473,0.04461709956509798,0.011643094417706829,0.004505479000077102,0.03270670532689734,0.024325868257998394,0.016074972430747257,0.019429277531749854,0.04022508752702168,0.01611962298883839,0.020341635247823245,0.04549855864081618,0.14356534231591864
